I need you to send €409 and 62 cents to Patrizio using my Top Bank account,send_money,3
I'm looking for information on cross-border payments,none,0
VTB Bank account,none,0
What is the current balance of my Mitsubishi UFJ Financial Group account in $,check_balance,1
Is there a way to view my login history in the app,none,0
Xavier Garcia,none,0
Arrange for a fund transfer to Angelo,send_money,3
Display my Standard Chartered account in pounds balance,check_balance,1
Banco Santander,none,0
Would you please execute a request,request_money,4
You bet that's accurate,yes,5
That wouldn't be correct,no,6
Marco,none,0
What is the current balance of my account,check_balance,1
Is there a tutorial for first-time users,none,0
Would you please execute a request from Faustino using my account at Credit Suisse,request_money,4
I can confirm that Absolutely,yes,5
Check the balance of my bank account in $,check_balance,1
How do I change the notification settings in the app,none,0
ANZ account,none,0
I want to review transactions to Audrey Gutierrez,check_transactions,2
OCBC Bank,none,0
How do I set up a profile picture in my account,none,0
Joshua Scott,none,0
Can I use the app to make reservations at restaurants,none,0
I'm planning to send AED316.69,send_money,3
I'd like to receive $307.08 from Mario Romano through DBS Bank,request_money,4
$324.44,none,0
PNC Financial Services account,none,0
Indeed,yes,5
Please display the most recent payments,check_transactions,2
Where can I manage my data sharing settings,none,0
Most definitely,yes,5
Not at all,no,6
Initiate a wire transfer of $18 and 66 cents please,send_money,3
Initiate a request of €266.37,request_money,4
€184.96,none,0
UOB,none,0
462.70 pounds,none,0
I need to receive some money,request_money,4
449 pounds and six cents,none,0
It is as you say Of course,yes,5
Maybank,none,0
Please arrange a payment to Alda Fabbri from Citibank Singapore account,send_money,3
Check the balance of my bank account,check_balance,1
Could you assist in receiving $451 and 8 cents from Agostino,request_money,4
Fulvio Basile,none,0
Eli,none,0
Please display the most recent payments to Fulvia,check_transactions,2
I can confirm that Indeed,yes,5
Show the last few transfers to Evan Long,check_transactions,2
Kindly process a request for my OCBC Bank account,request_money,4
Certainly,yes,5
Absolutely no question. absolutely,yes,5
Lamberto Lombardo,none,0
What's my balance in the dollars account,check_balance,1
I am instructing a payment of AED125 and 87 cents to Sara through my Hang Seng Bank account,send_money,3
AED278.04,none,0
Certainly count it as a yes,yes,5
How much is in my Bank of Baroda account,check_balance,1
$76 and five cents,none,0
Arrange for a fund transfer to grandfather Sante from UBS,send_money,3
84 dirhams and 19 cents,none,0
How do I turn on location-based services,none,0
Banca Monte dei Paschi di Siena,none,0
$6.04,none,0
Can I see the last payments made to Riley Clark from my VTB Bank account,check_transactions,2
I'd like to know my current bank account balance,check_balance,1
Arianna,none,0
Please arrange a collection from Levi Gray usin UniCredit account,request_money,4
£301.01,none,0
Intesa Sanpaolo,none,0
I must disagree,no,6
I must say no,no,6
Exactly,yes,5
56.86 dirhams,none,0
I disagree with that,no,6
Absolutely,yes,5
Kindly process a request for 457 dirhams and 26 cents from Agostino,request_money,4
I'd like to know my current euros account balance,check_balance,1
Please arrange a collection of £316 and 31 cents using my Top Bank account,request_money,4
Not quite not as far as I know,no,6
How much is in my Bank of India account,check_balance,1
Erste Group Bank,none,0
How much do I have in my bank account right now,check_balance,1
I need to wire some money,send_money,3
323.54 euros,none,0
Can you provide details of the recent transactions to Adriano,check_transactions,2
Handelsbanken account,none,0
€196 and 26 cents,none,0
How do I sign up for webinars on financial literacy,none,0
I'm afraid that's not the case,no,6
Eliana Taylor,none,0
Far from it I can't agree with that,no,6
Show the last few transfers from ICBC to Bella Phillips,check_transactions,2
I'm authorizing a collection,request_money,4
Could you facilitate the transfer of 387 pounds and 13 cents,send_money,3
Tell me the total in my bank account,check_balance,1
Anna Morgan,none,0
Not in the slightest I can't agree with that,no,6
$347 and 67 cents,none,0
Can you move some money,send_money,3
How to enable two-factor authentication for added security,none,0
€252 and 90 cents,none,0
scientist,none,0
€210 and 69 cents,none,0
Show my RBC Royal Bank account balance,check_balance,1
How do I find tutorials on using the app for tax planning,none,0
Without a doubt yes,yes,5
Can you provide details of the recent transactions from Bankinter,check_transactions,2
I want to send 360.99 dollars to Hunter Peterson,send_money,3
Sonia,none,0
Initiate a wire request from Nolan please,request_money,4
Bank of India,none,0
Request to receive £319.76 please,request_money,4
I'd like to know my current SNS Bank account balance in euros,check_balance,1
Can you check the last few transactions from Bank of India,check_transactions,2
Certainly count it as a yes,yes,5
I'm authorizing a collection from Simona to HSBC,request_money,4
Elias,none,0
What are the steps to link my insurance policies with the app,none,0
Show me the recent transactions on my Banca Monte dei Paschi di Siena account,check_transactions,2
Go for it,yes,5
19.38 euros,none,0
Check if I have any transactions on my Nordea Bank account recently,check_transactions,2
121 euros and 43 cents,none,0
Cora Bailey,none,0
Initiate a wire transfer please,send_money,3
Yes without reservation,yes,5
Can the app provide alerts for stock market changes,none,0
What are the steps to set up a joint savings goal with my spouse in the app,none,0
TD Bank,none,0
I'm authorizing a payment of €341.10 to Beatrice,send_money,3
$45.88,none,0
SBI Group,none,0
Not in this case no,no,6
409 euros and 6 cents,none,0
No I think you're mistaken,no,6
Can you check the last few transactions,check_transactions,2
I'd like to know my current Bank of Montreal account balance in euros,check_balance,1
Requesting to collect AED300 and 51 cents from Anna Maria Bellini using Bank of East Asia,request_money,4
Please send £221 and 51 cents to Ezra Turner,send_money,3
475 dollars and 41 cents,none,0
I need to receive €334.02 through my Erste Group Bank account,request_money,4
244.50 dollars,none,0
Is there a fee for using the app internationally,none,0
I cannot agree with that,no,6
That's not the answer,no,6
Initiate a wire transfer of £135 and 10 cents please,send_money,3
Is there a way to review the app's data syncing schedule,none,0
Not exactly I can't agree with that,no,6
Credit Suisse account,none,0
$415 and 91 cents,none,0
Landon,none,0
Can I use the app to manage my rental properties,none,0
127 dirhams and 60 cents,none,0
Absolutely,yes,5
Yes that's my final answer,yes,5
Can you check the last few transactions,check_transactions,2
I'm planning to send AED52 and 10 cents to Bruno Rossi via Wells Fargo,send_money,3
Triodos Bank,none,0
Tell me the total in my Commonwealth Bank account in euros,check_balance,1
Can you request AED186 and 49 cents,request_money,4
I'd like to know my current £ account balance,check_balance,1
Can you check the last few transactions to Zoey Wood from HDFC Bank,check_transactions,2
NAB,none,0
Show the last few transfers from Sumitomo Mitsui Financial Group to Eugenio Testa,check_transactions,2
Arrange for a fund transfer of 227.61 dollars to granddaughter Giancarlo from Westpac,send_money,3
Initiate a transaction using ANZ,send_money,3
Argenta account,none,0
Ida Grasso,none,0
How do I find the privacy policy of the app,none,0
Show my Royal Bank of Scotland account balance,check_balance,1
Arrange to receive a fund of $249 and 71 cents from Sarah Roberts at Dexia,request_money,4
Not at all not as far as I know,no,6
I need the transaction history involving Jeremiah Stewart,check_transactions,2
€69.55,none,0
I'd like to know my current Mitsubishi UFJ Financial Group account balance in £,check_balance,1
Transfer 285.30 euros please,send_money,3
£465.01,none,0
Bank of East Asia,none,0
How do I find the terms and conditions for using the app,none,0
Sure thing I do,yes,5
Find the recent payments I made to Luigi Martini from my Mitsubishi UFJ Financial Group account,check_transactions,2
What transactions have occurred recently with Valentina Messina,check_transactions,2
List all recent transfers from my account at Standard Chartered Singapore,check_transactions,2
490.66 euros,none,0
288 dollars and 59 cents,none,0
Reveal the balance of my dollars account,check_balance,1
I want to receive $298.85,request_money,4
ANZ,none,0
Can I set up the app to manage my different savings accounts,none,0
Sadly no,no,6
Certainly as you say,yes,5
Are there any recent transactions involving Mateo,check_transactions,2
366.51 pounds,none,0
Sberbank,none,0
Requesting to collect some money from Lara Rinaldi,request_money,4
How can I increase the transaction limit for my account,none,0
